u,v,key,osmid,highway,lanes,oneway,reversed,length,geometry,ref,name,bridge,maxspeed,service,access,tunnel,width
8295530032,6916194274,0,15151554,secondary,4,False,True,31.173186844936644,"LINESTRING (-98.4323572 29.4355351, -98.4326791 29.4355343)",,Gembler Road,,,,,,
8295530032,10983150091,0,892531371,service,,True,False,9.482548032773487,"LINESTRING (-98.4323572 29.4355351, -98.432353 29.4356203)",,,,,,,,
8295530033,10983150090,0,892531370,service,,False,True,265.98713703957196,"LINESTRING (-98.4323369 29.435946, -98.4323392 29.4363717, -98.4322971 29.4365047, -98.4322538 29.4365999, -98.4321923 29.4367002, -98.4321117 29.4367637, -98.4317585 29.4367604, -98.4316433 29.4367136, -98.4316279 29.4366166, -98.4316433 29.4359579, -98.4316589 29.4356156)",,,,,,private,,
8295568076,149709947,0,15149307,residential,,False,False,75.59963418373036,"LINESTRING (-98.474047 29.4365969, -98.4732664 29.436588)",,Duval Street,,,,,,
8295568076,149801896,0,15149307,residential,,False,True,65.29634285986003,"LINESTRING (-98.474047 29.4365969, -98.4745586 29.4366001, -98.4747212 29.4365963)",,Duval Street,,,,,,
8295568076,8295568077,0,892536613,service,,False,False,146.1996340579431,"LINESTRING (-98.474047 29.4365969, -98.4740448 29.4367529, -98.4740337 29.4375242, -98.4740281 29.4379116)",,,,,,private,,
8295568077,8295568076,0,892536613,service,,False,True,146.1996340579431,"LINESTRING (-98.4740281 29.4379116, -98.4740337 29.4375242, -98.4740448 29.4367529, -98.474047 29.4365969)",,,,,,private,,
8295568077,3265421025,0,1042225508,secondary,2,True,False,53.140529916266104,"LINESTRING (-98.4740281 29.4379116, -98.4738683 29.4379152, -98.4734794 29.4379157)",,Interstate 35 North,,,,,,
8295663972,149958432,0,15166149,tertiary,,False,False,66.2519450617696,"LINESTRING (-98.4702612 29.4257362, -98.470256 29.426332)",,North Pine Street,,,,,,
8295663972,150027937,0,15166149,tertiary,,False,True,4.822492537355514,"LINESTRING (-98.4702612 29.4257362, -98.4702568 29.425693)",,North Pine Street,,,,,,
8295663972,8295663974,0,892547984,service,,False,False,48.88942085741464,"LINESTRING (-98.4702612 29.4257362, -98.4698295 29.4257402, -98.4698268 29.4258038)",,,,,driveway,,,
8295663974,8295663972,0,892547984,service,,False,True,48.88942085741464,"LINESTRING (-98.4698268 29.4258038, -98.4698295 29.4257402, -98.4702612 29.4257362)",,,,,driveway,,,
8295699448,8295699449,0,892553305,service,,False,False,8.911921664302167,"LINESTRING (-98.4317639 29.4451461, -98.4317165 29.4450774)",,,,,,,,
8295699448,7893470102,0,1034075678,secondary,2,True,False,40.46764048127915,"LINESTRING (-98.4317639 29.4451461, -98.4314106 29.4453405)",,Interstate 35 North,,,,,,
8295699449,8295699448,0,892553305,service,,False,True,8.911921664302167,"LINESTRING (-98.4317165 29.4450774, -98.4317639 29.4451461)",,,,,,,,
8295699449,8295699451,0,892553305,service,,False,False,27.64280766225629,"LINESTRING (-98.4317165 29.4450774, -98.4316687 29.4450707, -98.4314681 29.4451807)",,,,,,,,
8295699449,8295699452,0,892553306,service,,False,True,47.92669261133242,"LINESTRING (-98.4317165 29.4450774, -98.4317619 29.4450068, -98.431773 29.4449615, -98.4317688 29.444925, -98.4318114 29.4448819, -98.4320093 29.4447615)",,,,,,,,
8295699451,8295699449,0,892553305,service,,False,True,27.64280766225629,"LINESTRING (-98.4314681 29.4451807, -98.4316687 29.4450707, -98.4317165 29.4450774)",,,,,,,,
8295699452,149604450,0,15136976,residential,,False,False,14.578694921728902,"LINESTRING (-98.4320093 29.4447615, -98.431914 29.44466)",,Splashdown Drive,,,,,,
8295699452,149604447,0,15136976,residential,,False,True,23.63661854454374,"LINESTRING (-98.4320093 29.4447615, -98.4321639 29.444926)",,Splashdown Drive,,,,,,
8295699452,8295699449,0,892553306,service,,False,False,47.92669261133242,"LINESTRING (-98.4320093 29.4447615, -98.4318114 29.4448819, -98.4317688 29.444925, -98.431773 29.4449615, -98.4317619 29.4450068, -98.4317165 29.4450774)",,,,,,,,
8295770253,8295770263,0,100329936,residential,,False,False,36.45189157650552,"LINESTRING (-98.4739718 29.4339399, -98.4735954 29.4339383)",,Sherman Street,,,,,,
8295770253,149892024,0,100329936,residential,,False,True,74.3950837291633,"LINESTRING (-98.4739718 29.4339399, -98.47474 29.433943)",,Sherman Street,,,,,,
8295770253,8295770262,0,892566079,service,,False,False,49.855749967174404,"LINESTRING (-98.4739718 29.4339399, -98.4739503 29.4340316, -98.4738964 29.4341086, -98.4735926 29.4341072)",,,,,,private,,
8295770261,149709938,0,15143876,secondary,4,False,False,75.61265755308366,"LINESTRING (-98.473266 29.43457, -98.4732661 29.43525)",,North Hackberry Street,,,,,,
8295770261,149709935,0,15143876,secondary,4,False,True,70.38648866324192,"LINESTRING (-98.473266 29.43457, -98.4732659 29.433937)",,North Hackberry Street,,,,,,
8295770261,8295770262,0,892566079,service,,False,True,77.26851093966766,"LINESTRING (-98.473266 29.43457, -98.4733533 29.4345731, -98.4733844 29.4345674, -98.4734401 29.43453, -98.4734407 29.4343983, -98.4734718 29.4341066, -98.4735926 29.4341072)",,,,,,private,,
8295770262,8295770261,0,892566079,service,,False,False,77.26851093966766,"LINESTRING (-98.4735926 29.4341072, -98.4734718 29.4341066, -98.4734407 29.4343983, -98.4734401 29.43453, -98.4733844 29.4345674, -98.4733533 29.4345731, -98.473266 29.43457)",,,,,,private,,
8295770262,8295770253,0,892566079,service,,False,True,49.855749967174404,"LINESTRING (-98.4735926 29.4341072, -98.4738964 29.4341086, -98.4739503 29.4340316, -98.4739718 29.4339399)",,,,,,private,,
8295770262,8295770263,0,892566080,service,,False,False,18.782807035046055,"LINESTRING (-98.4735926 29.4341072, -98.473594 29.4340227, -98.4735954 29.4339383)",,,,,,private,,
8295770263,149709935,0,100329936,residential,,False,False,31.90987945203645,"LINESTRING (-98.4735954 29.4339383, -98.4732659 29.433937)",,Sherman Street,,,,,,
8295770263,8295770253,0,100329936,residential,,False,True,36.45189157650552,"LINESTRING (-98.4735954 29.4339383, -98.4739718 29.4339399)",,Sherman Street,,,,,,
8295770263,8295770262,0,892566080,service,,False,True,18.782807035046055,"LINESTRING (-98.4735954 29.4339383, -98.473594 29.4340227, -98.4735926 29.4341072)",,,,,,private,,
8295877341,149627018,0,15138308,residential,,False,False,110.66138165406868,"LINESTRING (-98.4421211 29.4207958, -98.442122 29.421791)",,Kraft Street,,,,,,
8295877341,6643000694,0,15138308,residential,,False,True,22.839478411625088,"LINESTRING (-98.4421211 29.4207958, -98.4421209 29.4205904)",,Kraft Street,,,,,,
8295877341,8295877342,0,892580012,service,,False,False,48.66387207327634,"LINESTRING (-98.4421211 29.4207958, -98.4419 29.4207983, -98.4416187 29.4208014)",,,,,,private,,
8295877342,8295877341,0,892580012,service,,False,True,48.66387207327634,"LINESTRING (-98.4416187 29.4208014, -98.4419 29.4207983, -98.4421211 29.4207958)",,,,,,private,,
8295881843,8295881843,0,892581220,service,,False,False,245.31443912941285,"LINESTRING (-98.3952104 29.434731, -98.3952119 29.4353748, -98.395243 29.4354558, -98.3953274 29.4355054, -98.3955066 29.4355084, -98.3956341 29.4354498, -98.395691 29.4353703, -98.3956927 29.434806, -98.3956324 29.4347445, -98.3952104 29.434731)",,,,,,private,,
8295881843,8295881843,1,892581220,service,,False,True,245.3144391294129,"LINESTRING (-98.3952104 29.434731, -98.3956324 29.4347445, -98.3956927 29.434806, -98.395691 29.4353703, -98.3956341 29.4354498, -98.3955066 29.4355084, -98.3953274 29.4355054, -98.395243 29.4354558, -98.3952119 29.4353748, -98.3952104 29.434731)",,,,,,private,,
8295881843,150057550,0,892581220,service,,False,True,18.093723837802656,"LINESTRING (-98.3952104 29.434731, -98.3952102 29.4346725, -98.395147 29.434584)",,,,,,private,,
8295897913,149615251,0,360111169,residential,,False,False,28.99969239416295,"LINESTRING (-98.4792072 29.4129693, -98.4792069 29.4127085)",,Hoefgen Avenue,,,,,,
8295897913,8295917925,0,360111169,residential,,False,True,32.35778241161177,"LINESTRING (-98.4792072 29.4129693, -98.4792075 29.4132603)",,Hoefgen Avenue,,,,,,
8295897913,8295897915,0,892583665,service,,False,False,12.129175875939076,"LINESTRING (-98.4792072 29.4129693, -98.4793046 29.4129701, -98.4793287 29.4129822)",,,,,,customers,,
8295897915,8647270882,0,892583665,service,,False,False,9.293882948477638,"LINESTRING (-98.4793287 29.4129822, -98.4793435 29.413008, -98.4793459 29.4130627)",,,,,,customers,,
8295897915,8295897913,0,892583665,service,,False,True,12.129175875939076,"LINESTRING (-98.4793287 29.4129822, -98.4793046 29.4129701, -98.4792072 29.4129693)",,,,,,customers,,
8295917920,11286045297,0,892583665,service,,False,False,5.781155728971099,"LINESTRING (-98.479426 29.4134464, -98.4794158 29.4134819, -98.4794082 29.4134958)",,,,,,customers,,
8295917920,8295917924,0,892583665,service,,False,True,23.37996755228668,"LINESTRING (-98.479426 29.4134464, -98.4793917 29.4133996, -98.4793574 29.4133519, -98.4793574 29.4133204, -98.4793544 29.4132535)",,,,,,customers,,
8295917920,8647270872,0,892583666,service,,False,False,25.491482952212444,"LINESTRING (-98.479426 29.4134464, -98.4795656 29.4134504, -98.4796171 29.4134208, -98.4796566 29.4133794)",,,,,,customers,,
8295917922,11286045297,0,892583665,service,,False,True,10.742479923467796,"LINESTRING (-98.4793607 29.4135831, -98.4794082 29.4134958)",,,,,,customers,,
8295917922,11286045162,0,618087944,primary,2,True,False,7.1251662113641725,"LINESTRING (-98.4793607 29.4135831, -98.4793222 29.4135635, -98.4792981 29.4135495)",,East César E. Chávez Boulevard,,,,,,
8295917924,8295917925,0,892583667,service,,False,False,14.249112637312617,"LINESTRING (-98.4793544 29.4132535, -98.4792075 29.4132603)",,,,,,customers,,
8295917924,8295917920,0,892583665,service,,False,False,23.379967552286683,"LINESTRING (-98.4793544 29.4132535, -98.4793574 29.4133204, -98.4793574 29.4133519, -98.4793917 29.4133996, -98.479426 29.4134464)",,,,,,customers,,
8295917924,8647270882,0,892583665,service,,False,True,21.231991427691526,"LINESTRING (-98.4793544 29.4132535, -98.4793468 29.4130828, -98.4793459 29.4130627)",,,,,,customers,,
8295917925,8295897913,0,360111169,residential,,False,False,32.35778241161177,"LINESTRING (-98.4792075 29.4132603, -98.4792072 29.4129693)",,Hoefgen Avenue,,,,,,
8295917925,11286045164,0,360111169,residential,,False,True,12.43162545474374,"LINESTRING (-98.4792075 29.4132603, -98.4792077 29.4133721)",,Hoefgen Avenue,,,,,,
8295917925,8295917924,0,892583667,service,,False,True,14.249112637312617,"LINESTRING (-98.4792075 29.4132603, -98.4793544 29.4132535)",,,,,,customers,,
8297082653,149728887,0,799043837,secondary,4,False,False,21.894794151419042,"LINESTRING (-98.4732552 29.4046912, -98.4732567 29.4048881)",,South Hackberry Street,,,,,,
8297082653,8297082661,0,799043837,secondary,4,False,True,27.521398672250033,"LINESTRING (-98.4732552 29.4046912, -98.4732533 29.4044437)",,South Hackberry Street,,,,,,
8297082653,8297082654,0,892715062,service,,False,False,44.851918677039926,"LINESTRING (-98.4732552 29.4046912, -98.4737182 29.4046885)",,,,,,customers,,
8297082654,8297082653,0,892715062,service,,False,True,44.851918677039926,"LINESTRING (-98.4737182 29.4046885, -98.4732552 29.4046912)",,,,,,customers,,
8297082654,8297082661,0,892715062,service,,False,False,71.53158830745396,"LINESTRING (-98.4737182 29.4046885, -98.4737205 29.404667, -98.4737229 29.4044741, -98.4737086 29.4044506, -98.4736483 29.404432, -98.4734832 29.4044181, -98.4733856 29.4044313, -98.4732533 29.4044437)",,,,,,customers,,
8297082654,8297082662,0,892715063,service,,False,True,23.615297613736434,"LINESTRING (-98.4737182 29.4046885, -98.4737388 29.4047154, -98.4737515 29.4048951)",,,,,,customers,,
8297082661,8297082653,0,799043837,secondary,4,False,False,27.521398672250033,"LINESTRING (-98.4732533 29.4044437, -98.4732552 29.4046912)",,South Hackberry Street,,,,,,
8297082661,149728891,0,799043837,secondary,4,False,True,64.12755764076626,"LINESTRING (-98.4732533 29.4044437, -98.473249 29.403867)",,South Hackberry Street,,,,,,
8297082661,8297082654,0,892715062,service,,False,True,71.53158830745396,"LINESTRING (-98.4732533 29.4044437, -98.4733856 29.4044313, -98.4734832 29.4044181, -98.4736483 29.404432, -98.4737086 29.4044506, -98.4737229 29.4044741, -98.4737205 29.404667, -98.4737182 29.4046885)",,,,,,customers,,
8297082662,149728887,0,15148711,residential,,False,False,47.93761146086232,"LINESTRING (-98.4737515 29.4048951, -98.4732567 29.4048881)",,Denver Boulevard,,,,,,
8297082662,149791259,0,15148711,residential,,False,True,52.22275580810143,"LINESTRING (-98.4737515 29.4048951, -98.4738685 29.4048968, -98.4742897 29.4049206)",,Denver Boulevard,,,,,,
8297082662,8297082654,0,892715063,service,,False,False,23.615297613736434,"LINESTRING (-98.4737515 29.4048951, -98.4737388 29.4047154, -98.4737182 29.4046885)",,,,,,customers,,
8370295009,6982657073,0,734737484,residential,,False,False,77.49577703304308,"LINESTRING (-98.4697517 29.4314351, -98.4689515 29.4314379)",,Lamar Street,,,,,,
8370295009,149589349,0,734737484,residential,,False,True,49.44932446784312,"LINESTRING (-98.4697517 29.4314351, -98.4702623 29.4314333)",,Lamar Street,,,,,,
8370295009,8370295013,0,901032397,service,,False,False,74.4183751861261,"LINESTRING (-98.4697517 29.4314351, -98.4697503 29.4315251, -98.4697234 29.4317299, -98.469714 29.4319196, -98.469555 29.4320396)",,,,,,private,,
8370295013,8370295009,0,901032397,service,,False,True,74.4183751861261,"LINESTRING (-98.469555 29.4320396, -98.469714 29.4319196, -98.4697234 29.4317299, -98.4697503 29.4315251, -98.4697517 29.4314351)",,,,,,private,,
8385840490,2512421536,0,243878753,service,,False,False,104.26961431756136,"LINESTRING (-98.4360959 29.4277258, -98.4361009 29.4277555, -98.4361001 29.4286632)",,,,,,,,
8385840490,2512421503,0,243878753,service,,False,True,84.95151057164864,"LINESTRING (-98.4360959 29.4277258, -98.4360881 29.4276802, -98.4359969 29.4275162, -98.4359396 29.4273788, -98.435894 29.427226, -98.4358762 29.4270669, -98.4358694 29.4269954)",,,,,,,,
8385840490,8385840497,0,"[902880124, 902880125]",service,,False,True,382.47377097116953,"LINESTRING (-98.4360959 29.4277258, -98.436201 29.4277249, -98.4389337 29.427724, -98.4390134 29.4278062, -98.4390594 29.427913, -98.4391218 29.4279522, -98.4391637 29.4280226, -98.439177 29.4280867, -98.439178 29.4286216)",,,,,,private,,
8385840497,8170429381,0,243878749,service,,False,False,76.81078617906503,"LINESTRING (-98.439178 29.4286216, -98.4399711 29.4286179)",,,,,,,,
8385840497,2512421535,0,243878749,service,,False,True,4.261344181149742,"LINESTRING (-98.439178 29.4286216, -98.439134 29.4286218)",,,,,,,,
8385840497,8385840490,0,"[902880124, 902880125]",service,,False,False,382.47377097116953,"LINESTRING (-98.439178 29.4286216, -98.439177 29.4280867, -98.4391637 29.4280226, -98.4391218 29.4279522, -98.4390594 29.427913, -98.4390134 29.4278062, -98.4389337 29.427724, -98.436201 29.4277249, -98.4360959 29.4277258)",,,,,,private,,
8385840498,2512421535,0,243878749,service,,False,False,16.030286818620137,"LINESTRING (-98.4389685 29.4286241, -98.439134 29.4286218)",,,,,,,,
8385840498,2512421536,0,243878749,service,,False,True,277.83107843011334,"LINESTRING (-98.4389685 29.4286241, -98.4361001 29.4286632)",,,,,,,,
8385840498,8385840499,0,902880126,service,,False,False,34.515064046933176,"LINESTRING (-98.4389685 29.4286241, -98.4389694 29.4283137)",,,,,,,,
8385840499,8385840498,0,902880126,service,,False,True,34.515064046933176,"LINESTRING (-98.4389694 29.4283137, -98.4389685 29.4286241)",,,,,,,,
8404821551,149806268,0,905027401,footway,,False,False,235.42285277550945,"LINESTRING (-98.449993 29.4324748, -98.450102 29.4324353, -98.4502772 29.4324579, -98.4503901 29.4325664, -98.4504718 29.4327551, -98.4506612 29.4328353, -98.4508208 29.4329381, -98.4510219 29.4329969, -98.4512178 29.4330907, -98.4513657 29.4331302, -98.4515941 29.4331235, -98.4517381 29.4330783, -98.4518717 29.4329845, -98.452017 29.432887)",,,,,,,,
8404821551,9309271283,0,"[905027401, 1008942796]",footway,,False,True,255.69091475091318,"LINESTRING (-98.449993 29.4324748, -98.4498891 29.4325033, -98.449806 29.4324975, -98.449696 29.4324718, -98.449342 29.4323386, -98.4491448 29.4322346, -98.4489959 29.4321552, -98.4488511 29.4321085, -98.4487029 29.4320805, -98.4485661 29.4320729, -98.4484481 29.4320775, -98.448265 29.4320921, -98.4481256 29.4320921, -98.4479673 29.4320735, -98.4478842 29.4320665, -98.4477675 29.4320536, -98.4475905 29.4320489, -98.4475543 29.4320653, -98.4474744 29.4320613)",,,,,,,,
8404821551,149684279,0,"[905027402, 15142341]","['footway', 'residential']",,False,"[False, True]",61.94434576662379,"LINESTRING (-98.449993 29.4324748, -98.4499916 29.4323312, -98.4499148 29.43234, -98.449912 29.431994)",,North Grimes Street,,,,,,
8404821551,149845652,0,"[905027400, 905027402, 905027403]",footway,,False,True,74.57733668783337,"LINESTRING (-98.449993 29.4324748, -98.4499946 29.4325851, -98.449994 29.4327248, -98.4499554 29.4328421, -98.449931 29.43314)",,,yes,,,,,
8415342540,8170630216,0,15180563,residential,,False,False,7.578484431976811,"LINESTRING (-98.476403 29.4008309, -98.4764812 29.4008328)",,West Drexel Avenue,,,,,,
8415342540,149728912,0,15180563,residential,,False,True,283.3681484474291,"LINESTRING (-98.476403 29.4008309, -98.473479 29.4007603)",,West Drexel Avenue,,,,,,
8415342540,8415342543,0,906205701,service,,False,False,96.57325563055252,"LINESTRING (-98.476403 29.4008309, -98.4763897 29.401089, -98.4763831 29.4015439, -98.4763525 29.4016968)",,,,,,private,,
8415342543,8415342543,0,906205701,service,,False,False,146.21593064956576,"LINESTRING (-98.4763525 29.4016968, -98.4762037 29.4020857, -98.4761306 29.4021216, -98.4760456 29.4021205, -98.4759725 29.4020626, -98.4759526 29.4019445, -98.4759791 29.4017338, -98.4760482 29.4016887, -98.4763525 29.4016968)",,,,,,private,,
8415342543,8415342543,1,906205701,service,,False,True,146.21593064956576,"LINESTRING (-98.4763525 29.4016968, -98.4760482 29.4016887, -98.4759791 29.4017338, -98.4759526 29.4019445, -98.4759725 29.4020626, -98.4760456 29.4021205, -98.4761306 29.4021216, -98.4762037 29.4020857, -98.4763525 29.4016968)",,,,,,private,,
8415342543,8415342540,0,906205701,service,,False,True,96.57325563055254,"LINESTRING (-98.4763525 29.4016968, -98.4763831 29.4015439, -98.4763897 29.401089, -98.476403 29.4008309)",,,,,,private,,
8415342551,149551253,0,15133861,residential,,False,False,139.27291428288726,"LINESTRING (-98.4732247 29.40283, -98.471787 29.402829)",,Westfall Avenue,,,,,,
8415342551,11285138690,0,906205702,secondary_link,1,True,False,7.139256745530925,"LINESTRING (-98.4732247 29.40283, -98.4732256 29.4028942)",,,,,,,,
8415342551,149551251,0,15133861,residential,,False,True,22.90200248923837,"LINESTRING (-98.4732247 29.40283, -98.473255 29.40283, -98.4733623 29.4028331, -98.473461 29.402836)",,Westfall Avenue,,,,,,
8418026818,149683939,0,15157659,residential,,False,False,86.13588222926609,"LINESTRING (-98.4753218 29.406774, -98.476211 29.406777)",,Florida Street,,,,,,
8418026818,149925044,0,15157659,residential,,False,True,56.64898287315789,"LINESTRING (-98.4753218 29.406774, -98.474737 29.406772)",,Florida Street,,,,,,
8418026818,1447609377,0,906530304,service,,False,False,144.42680553516698,"LINESTRING (-98.4753218 29.406774, -98.4753121 29.4073184, -98.4753168 29.4078694, -98.4753233 29.4080727)",,,,,alley,,,
8424307850,8128409675,0,1158139679,service,,False,False,55.22027264316289,"LINESTRING (-98.4174351 29.4347194, -98.4177368 29.434298)",,,,,,,,
8424307850,10570271075,0,907215820,service,,False,False,18.871926830114127,"LINESTRING (-98.4174351 29.4347194, -98.4175232 29.43476, -98.417571 29.434782, -98.4176106 29.4347917)",,,,,,,,
8424307850,149836890,0,1158139679,service,,False,True,104.94197997248594,"LINESTRING (-98.4174351 29.4347194, -98.4173429 29.4348482, -98.4172337 29.4350894, -98.4171947 29.4352796, -98.4171963 29.4356191)",,,,,,,,
8424307856,10570271087,0,1133783067,service,,False,False,46.143820595075894,"LINESTRING (-98.418255 29.4343899, -98.4183559 29.4343581, -98.4184854 29.4343466, -98.4187244 29.4343446)",,,,,,,,
8424307856,10570271075,0,1133783067,service,,False,True,79.57994817836214,"LINESTRING (-98.418255 29.4343899, -98.4178512 29.4345436, -98.4177694 29.4345827, -98.4176106 29.4347917)",,,,,,,,
8424307856,8424307859,0,1133783069,service,,False,False,25.263435623768302,"LINESTRING (-98.418255 29.4343899, -98.4182546 29.4342649, -98.4182318 29.4342094, -98.4181868 29.4341911)",,,,,,,,
8424307859,8424307883,0,907215821,service,,False,False,449.7273294236482,"LINESTRING (-98.4181868 29.4341911, -98.4181933 29.4341284, -98.4181515 29.4339675, -98.4181399 29.4338443, -98.4181546 29.4337293, -98.4181053 29.4336001, -98.4180857 29.4335811, -98.4179552 29.4334545, -98.4178969 29.4333567, -98.4178615 29.4331652, -98.4178352 29.4327409, -98.4178049 29.4322534, -98.4177744 29.4316263, -98.4177483 29.4314315, -98.4177425 29.4313442, -98.4177364 29.4312522, -98.4177275 29.4312049, -98.4176907 29.4311721, -98.4173306 29.4311682, -98.4169345 29.4311588, -98.416839 29.4311397, -98.4167625 29.4310695, -98.4167562 29.4309796)",,,,,,,,
8424307859,8128409675,0,1133783069,service,,False,False,51.380383050550165,"LINESTRING (-98.4181868 29.4341911, -98.4180914 29.4342228, -98.417987 29.4343075, -98.4179286 29.4343508, -98.4178631 29.4343568, -98.4178217 29.4343375, -98.4177368 29.434298)",,,,,,,,
8424307859,8424307856,0,1133783069,service,,False,True,25.263435623768302,"LINESTRING (-98.4181868 29.4341911, -98.4182318 29.4342094, -98.4182546 29.4342649, -98.418255 29.4343899)",,,,,,,,
8424307883,8424307859,0,907215821,service,,False,True,449.7273294236483,"LINESTRING (-98.4167562 29.4309796, -98.4167625 29.4310695, -98.416839 29.4311397, -98.4169345 29.4311588, -98.4173306 29.4311682, -98.4176907 29.4311721, -98.4177275 29.4312049, -98.4177364 29.4312522, -98.4177425 29.4313442, -98.4177483 29.4314315, -98.4177744 29.4316263, -98.4178049 29.4322534, -98.4178352 29.4327409, -98.4178615 29.4331652, -98.4178969 29.4333567, -98.4179552 29.4334545, -98.4180857 29.4335811, -98.4181053 29.4336001, -98.4181546 29.4337293, -98.4181399 29.4338443, -98.4181515 29.4339675, -98.4181933 29.4341284, -98.4181868 29.4341911)",,,,,,,,
8424363983,149768400,0,15147325,residential,,False,True,8.637447359240316,"LINESTRING (-98.4110404 29.4457391, -98.4111296 29.4457395)",,Seale Road,,,,,,
8424363983,7735886591,0,15147325,residential,,False,False,327.15692179700807,"LINESTRING (-98.4110404 29.4457391, -98.4095559 29.4457333, -98.4076618 29.4457257)",,Seale Road,,,,,,
8424363983,8424363987,0,"[907222720, 907222721]",service,,False,True,109.85817061763674,"LINESTRING (-98.4110404 29.4457391, -98.4110583 29.4460685, -98.411063 29.4461099, -98.4110661 29.4461608, -98.4110708 29.4461818, -98.4110762 29.4461968, -98.4110864 29.446211, -98.4111098 29.4462409, -98.4111332 29.4462857, -98.4111519 29.4463244, -98.4111526 29.4463509, -98.4111503 29.4463902, -98.4111417 29.4464269, -98.4111215 29.4464778, -98.4110957 29.4465233, -98.4110771 29.4465566, -98.4110659 29.4465799, -98.4110648 29.4466129, -98.4110748 29.4466936)",,,,,,private,,
8424363987,8424363983,0,"[907222720, 907222721]",service,,False,False,109.85817061763672,"LINESTRING (-98.4110748 29.4466936, -98.4110648 29.4466129, -98.4110659 29.4465799, -98.4110771 29.4465566, -98.4110957 29.4465233, -98.4111215 29.4464778, -98.4111417 29.4464269, -98.4111503 29.4463902, -98.4111526 29.4463509, -98.4111519 29.4463244, -98.4111332 29.4462857, -98.4111098 29.4462409, -98.4110864 29.446211, -98.4110762 29.4461968, -98.4110708 29.4461818, -98.4110661 29.4461608, -98.411063 29.4461099, -98.4110583 29.4460685, -98.4110404 29.4457391)",,,,,,private,,
8427754663,11301616751,0,15135842,secondary,5,False,True,87.15882166444847,"LINESTRING (-98.4343052 29.4287976, -98.4343817 29.4280166)",,Frost Bank Center Drive,,,,,,
8427754663,2512421558,0,15135842,secondary,5,False,False,127.61791990760644,"LINESTRING (-98.4343052 29.4287976, -98.43429 29.428953, -98.4341837 29.4299404)",,Frost Bank Center Drive,,,,,,
8427754663,8427754666,0,907616777,service,,False,False,40.96252182600415,"LINESTRING (-98.4343052 29.4287976, -98.4340986 29.4287702, -98.4339929 29.4287702, -98.4339077 29.4288284)",,,,,,private,,
8427754666,8427754667,0,907616777,service,,False,False,14.072590197371387,"LINESTRING (-98.4339077 29.4288284, -98.4338379 29.4289394)",,,,,,private,,
8427754666,8427754663,0,907616777,service,,False,True,40.96252182600415,"LINESTRING (-98.4339077 29.4288284, -98.4339929 29.4287702, -98.4340986 29.4287702, -98.4343052 29.4287976)",,,,,,private,,
8427754666,11301616766,0,1219690150,service,,False,False,71.27505759633179,"LINESTRING (-98.4339077 29.4288284, -98.4337492 29.4287366, -98.4337048 29.4286786, -98.4336623 29.4285977, -98.4336304 29.4285051, -98.4336148 29.4283592, -98.4336168 29.4282859)",,,,,,,,
8427754667,8427754666,0,907616777,service,,False,True,14.072590197371387,"LINESTRING (-98.4338379 29.4289394, -98.4339077 29.4288284)",,,,,,private,,
8428111456,8616663127,0,15165973,residential,,False,False,29.785684763863443,"LINESTRING (-98.4552247 29.4146341, -98.4549172 29.4146319)",,Nevada Street,,,,,,
8428111456,149873433,0,15165973,residential,,False,True,39.54955726859351,"LINESTRING (-98.4552247 29.4146341, -98.455633 29.414637)",,Nevada Street,,,,,,
8428111456,8616663269,0,907648547,service,,False,False,8.084253963589735,"LINESTRING (-98.4552247 29.4146341, -98.4552255 29.4147068)",,,,,parking_aisle,,,
8428111458,8616664043,0,907648547,service,,False,False,18.772352510055462,"LINESTRING (-98.4552276 29.4151933, -98.4554214 29.4151949)",,,,,parking_aisle,,,
8428111458,8616663257,0,907648547,service,,False,True,41.731586862985324,"LINESTRING (-98.4552276 29.4151933, -98.4552268 29.414818)",,,,,parking_aisle,,,
8428111458,8616663261,0,929084137,service,,False,False,58.527245111635594,"LINESTRING (-98.4552276 29.4151933, -98.4552133 29.4157195)",,,,,parking_aisle,,,
8428111461,149873431,0,15153850,residential,,False,True,76.65791274884393,"LINESTRING (-98.4556326 29.4151966, -98.455632 29.415886)",,Meerscheidt Street,,,,,,
8428111461,8616663280,0,907648547,service,,False,True,6.208988488175296,"LINESTRING (-98.4556326 29.4151966, -98.4555685 29.4151961)",,,,,parking_aisle,,,
8428111461,149873433,0,15153850,residential,,False,False,62.22478142555284,"LINESTRING (-98.4556326 29.4151966, -98.4556329 29.4147334, -98.455633 29.414637)",,Meerscheidt Street,,,,,,
8428498448,8428498450,0,708838248,service,,False,False,23.273743405344714,"LINESTRING (-98.425762 29.4223733, -98.4255218 29.4223793)",,,,,,private,,
8428498448,6660802610,0,708838248,service,,False,True,27.02329986338206,"LINESTRING (-98.425762 29.4223733, -98.4260409 29.4223664)",,,,,,private,,
8428498448,6660802642,0,907689480,service,,False,True,112.67005021187839,"LINESTRING (-98.425762 29.4223733, -98.425838 29.4233844)",,,,,,private,,
8428498449,8428498451,0,907689479,service,,False,False,25.200469336409316,"LINESTRING (-98.4255969 29.4234099, -98.4253386 29.4234372)",,,,,,private,,
8428498449,6660802642,0,907689479,service,,False,True,23.522634985934964,"LINESTRING (-98.4255969 29.4234099, -98.425838 29.4233844)",,,,,,private,,
